Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
XRX US Equity,XEROX HOLDINGS CORP,29016000512,27.1919,4.0098,1.4293,1523000000,608000000,-358000000
XLNX US Equity,XILINX INC,5000052224,18.6015,11.1586,1.8899,624740000,476731000,-34029000
XNEZ US Equity,XNE INC,15818,64895.3789,-166.3552,0,-997249, ,-3028
XPDR US Equity,XPEDIOR INC,267126000,19.4103, ,0.8493,-45375000, , 
XPLR US Equity,XPLORE TECHNOLOGIES CORP,18532000,0,-13.4569,4.8905,-2663000,3244000,-937000
XRSC US Equity,XRS CORP,49139000,0,1.699,2.2571,1137000,11761000,-3881000
ZAGG US Equity,ZAGG INC,174356000,4.5883,3.8151,3.3139,19119000, ,-2358000
ZNAE US Equity,ZANE INTERACTIVE PUBLISHING, , , , , , , 
ZANE US Equity,ZANETT INC,28974388,52.6113,-6.8001,0.6343,-353433, ,-527419
OCZTQ US Equity,ZCO LIQUIDATING CORP,61964000,34.8525,-67.0899,1.2713,-103318000,33871000, 
ZBRA US Equity,ZEBRA TECHNOLOGIES CORP-CL A,1027638016,0,12.9753,7.9075,155304000,90040000,-18825000
ZDEC US Equity,ZENOVIA DIGITAL EXCHANGE COR,329966,15.1531, ,0.9113, , , 
ZPLSQ US Equity,ZEROPLUS.COM INC,1303113,165.8565,-228.6724,0.1667,-10704201,1268000,-800000
ZVOI US Equity,ZOVIO INC,765190016,0,8.6338,3.0401,97402000, ,-16230000
ZULU US Equity,ZULU TEK INC, , , , , , , 
ZVLO US Equity,ZVELO INC,7565135,81.3067,-33.182,2.2891,-5625735,2713905, 
ZVUE US Equity,ZVUE CORP,23136000,26.4436,-177.3421,0.407,-20608465,481641,-105891
ZIGO US Equity,ZYGO CORP,216176000,0,2.2438,6.7626,11141000,19081000,-8061000
